Resource_Name;County;Longitude;Latitude;
Babylon Town Hall (Town of Babylon Old Town Hall);Suffolk;-73.32413992;40.69664761;
Larom Cottage;Franklin;-74.12787664;44.33331915;
Wilkinson House;Dutchess;-73.9263509;41.70610163;
House at 173 Sixteenth Avenue;Nassau;-73.65216713;40.84751871;
St. Andrew's Episcopal Church;Monroe;-77.60836492;43.14345267;
Fifth Avenue-Fulton Street Historic District;Rensselaer;-73.68732005;42.73260029;
First Baptist Church of Springville;Erie;-78.66672928;42.50962948;
Shore Cottage;Suffolk;-73.17293275;40.89402635;
Thomas Memorial AME Zion Church;Jefferson;-75.91461014;43.98652145;
U.S. Inspection Station-Rouses Point (St John's Highway);Clinton;-73.36767186;45.00082849;
Wampsville Presbyterian Church;Madison;-75.7054961;43.07498566;
Central New York Telephone and Telegraph Building;Onondaga;-76.14908048;43.04817436;
North Main Street Historic District;Cayuga;-76.42152821;42.71568787;
Jefferson Apartment Building;Niagara;-79.05929597;43.08411003;
Raynham Hall;Nassau;-73.53168926;40.87249328;
Elihu Root House;Oneida;-75.4046109;43.0498822;
Hudson Falls Historic District;Washington;-73.58428265;43.30121868;
Oneida Lake Congregational Church;Madison;-75.82923549;43.15593608;
Amboy Road, House at 5910;Richmond;-74.20431957;40.52543637;
School House #10;Cattaraugus;-78.43473973;42.0750285;
Ogdensburg Harbor Lighthouse;St. Lawrence;-75.50343515;44.69783384;
United Church of Madrid & Parsonage;St. Lawrence;-75.13124119;44.75066095;
Highland Falls Railroad Depot;Orange;-73.96090585;41.37453696;
Seagram Building;New York;-73.97214717;40.75846475;
St. Paul's Episcopal Church Complex;Suffolk;-73.00823288;40.76459911;
National Biscuit Company Carton Making and Printing Plant;Dutchess;-73.98223019;41.50016277;
New York State Department of Education Building;Albany;-73.75761127;42.65403411;
Albany Institute of History and Art;Albany;-73.76033655;42.65578201;
The Woodpile;Westchester;-73.73007179;41.22879394;
Schenectady City Hall and Post Office;Schenectady;-73.93919724;42.81449488;
Decker, Johannes, Farm;Ulster;-74.23406997;41.64246497;
John Smith Farm;Montgomery;-74.72791332;42.93504066;
Wagener, Abraham, House;Yates;-77.13704431;42.50992088;
Waring, Daniel, House (Indian Hill);Orange;-74.23642228;41.52922085;
Bleecker Stadium and Swinburne Park;Albany;-73.77597235;42.6704092;
Buffalo Meter Company Building;Erie;-78.83033044;42.94389539;
St. John's Church Complex;Delaware;-74.91609742;42.27905955;
Brown, Luke, House;St. Lawrence;-74.90208958;44.62936166;
Starkey, Otis, House;Jefferson;-76.33474605;44.12656066;
Leech-Parker Farmhouse;Livingston;-77.59133345;42.91930714;
Boston Post Road Historic District;Westchester;-73.70039133;40.9553799;
First Presbyterian Church;Cortland;-76.1460477;42.73532664;
Solomon R. Guggenheim Museum;New York;-73.95890453;40.78300817;
Burnham, E. K., House;Jefferson;-76.33325031;44.12939968;
Karpen House;Suffolk;-73.45443441;40.89616609;
Sliker Cobblestone House;Livingston;-77.69025802;42.71383911;
Scott-Edwards House;Richmond;-74.12353779;40.62880952;
East Bloomfield Historic District;Ontario;-77.43393671;42.89522089;
Bedford Creek Bridge;Jefferson;-76.11949564;43.90948771;
United States Post Office-Freeport;Nassau;-73.5858922;40.65361915;
Montcalm Park Historic District;Oswego;-76.5194612;43.45979295;
Fairport Public Library;Monroe;-77.44425185;43.10040938;
Beaux Arts Park Historic District;Suffolk;-73.40840473;40.90075684;
Smith-Ransome Japanese Bridge;Suffolk;-72.31852861;41.05137425;
Saugerties Lighthouse;Ulster;-73.92969084;42.07210153;
Haxton-Griffin Farm;Greene;-73.84141059;42.25758696;
Nowak, Dr. John J., House;Erie;-78.66372971;42.89768947;
Barron, Thomas, House;Ontario;-77.03342924;42.86058726;
Houser-Conklin House;Rockland;-74.06604077;41.13439433;
Rokeby;Dutchess;-73.9237745;41.98803751;
District School No. 3;Rensselaer;-73.70681227;42.50247651;
Three Squares Historic District;Warren;-73.64546923;43.31008747;
Bronson, Dr. Oliver, House And Stables;Columbia;-73.78503442;42.24238956;
Walnut Grove (Fenton, Gov. Reuben, Mansion);Chautauqua;-79.23849934;42.09140224;
Brower, Abraham, House;Dutchess;-73.94979752;41.58906067;
Westerly;Livingston;-77.85540385;42.82189631;
Magen David Synagogue;Kings;-73.98614384;40.61514172;
DL&W Train Shed;Erie;-78.87468744;42.87321675;
Chapman, A. F., House;Schuyler;-76.87529211;42.38004854;
Syracuse City Hall;Onondaga;-76.14908465;43.05001295;
Pennsylvania Railroad Station;Chautauqua;-79.49555816;42.24441813;
Mill Street-North Clover Street Historic District;Dutchess;-73.93295802;41.70676758;
Suffolk County Historical Society Building;Suffolk;-72.66813354;40.91812362;
Saint Thomas' Chapel;Suffolk;-72.14384148;40.97332767;
French Portage Road Historic District;Chautauqua;-79.576193;42.32026656;
Trinity Church;Wyoming;-78.13422948;42.73986437;
Greeley House;Westchester;-73.77131343;41.15911099;
Municipal Building;New York;-74.00367406;40.71298417;
Sinclair, Rooney & Co. Building;Erie;-78.87247822;42.88676197;
Richmond Avenue Methodist Episcopal Church;Erie;-78.88154192;42.91513743;
Saltonstall Street School;Ontario;-77.27594234;42.88429356;
Christodora House;New York;-73.97998808;40.72633527;
Emmanuel Lutheran Church of Harlemville and Cemetery;Columbia;-73.58118251;42.26547682;
Copake United Methodist Church and Copake Cemetery;Columbia;-73.55110958;42.10500657;
Strough, Byron J., House;Jefferson;-75.96933808;44.1944124;
St. Stephen's Episcopal Church;Saratoga;-73.58368658;43.09677266;
South Salina Street Downtown Historic District;Onondaga;-76.15211128;43.04776999;
Shepards Settlement Cemetery;Onondaga;-76.39489637;42.99504731;
Eighty-Third Precinct Police Station and Stable;Kings;-73.92342202;40.69968919;
Morehouse, Jeremiah, Homestead;Orange;-74.36893583;41.24523411;
Reformed Dutch Church of Stone Arabia;Montgomery;-74.55790904;42.94236318;
Sagaponack Historic District;Suffolk;-72.27786477;40.9245469;
Delavan Terrace Historic District;Westchester;-73.8919026;40.94529615;
Clarkson-Knowles Cottage;St. Lawrence;-74.98311599;44.66840386;
Liberty Street Historic District;Steuben;-77.31803482;42.33564082;
Timothy Skinner House;Oswego;-76.23228984;43.4609237;
St. Paul's Church National Historic Site;Westchester;-73.82572644;40.89285122;
Sunset Park Historic District;Kings;-74.00955213;40.6443004;
West Village Historic District;Erie;-78.87996155;42.89201206;
Brocton Arch;Chautauqua;-79.44103857;42.38878668;
Smithfield Presbyterian Church;Madison;-75.6880087;42.96561796;
Corpus Christi R. C. Church Complex, 199 Clark Street;Erie;-78.83561463;42.89134078;
Clinton Hill South Historic District;Kings;-73.96010108;40.68115474;
Brace Farm;Herkimer;-75.16747902;42.92663859;
Blatchley House;Herkimer;-74.9339148;42.90371231;
St. Mark's Church;Lewis;-75.34949362;43.58103059;
Salisbury Center Covered Bridge;Herkimer;-74.78767029;43.14086601;
Beacon Engine Company No. 1 Firehouse;Dutchess;-73.96112247;41.5010088;
St. John's Episcopal Church and Cemetery;Suffolk;-73.11703098;40.73556024;
Mallory Mill;Steuben;-77.22707922;42.41105298;
Carroll Gardens Historic District;Kings;-73.9934127;40.68002383;
Octagon, The;New York;-73.9435881;40.76906502;
House at 251 Rocklyn Avenue (Brower House);Nassau;-73.66530863;40.65195621;
St. John's Protestant Episcopal Church;Westchester;-73.89901871;40.93364746;
United States Post Office-Canton;St. Lawrence;-75.16925283;44.59532788;
Church of the Immaculate Conception and Clergy Houses;New York;-73.98215269;40.73069862;
Marquay Cottage;Essex;-74.12190756;44.32267541;
Main Street Subway Station (Dual System IRT);Queens;-73.83006725;40.75957412;
Martin A. Quick House;Steuben;-77.32513757;42.33359127;
Belmont Free Library;Allegany;-78.03550538;42.22360166;
Cash-Draper House;Orange;-74.42005392;41.45008542;
Continental Baking Company Factory (aka Wonder Bread Factory;Erie;-78.82807427;42.90873338;
Harned, John, House;Suffolk;-73.36645574;40.88795479;
Spencer House;Livingston;-77.60786969;42.90572232;
Bunn-Tillapaugh Feed Mill;Schoharie;-74.56350128;42.63288232;
Moffat Library;Orange;-74.16746255;41.42786314;
United States Post Office-East Rochester;Monroe;-77.48840335;43.11355114;
United States Post Office-Goshen;Orange;-74.32616306;41.40239029;
356 Albany Avenue;Ulster;-74.00267056;41.93834061;
Ascension Roman Catholic Church Complex;Niagara;-78.87532391;43.03328546;
Albany Rural Cemetery;Albany;-73.73389794;42.70785122;
Christ Episcopal Church;Westchester;-73.85933783;41.0749534;
Downtown Albany Historic District;Albany;-73.75158096;42.65005631;
Marshall & Son Warehouse;Onondaga;-76.15286978;43.05429954;
Palatine Church;Montgomery;-74.62820745;42.96898445;
Holy Cross Monastery;Ulster;-73.95689152;41.80260397;
Cold Brook Feed Mill;Herkimer;-75.04096232;43.23974711;
Hatch Mansion;Orange;-74.0594961;41.42513882;
Champlin, H. D., & Son Horseshoeing and Wagonmaking;Putnam;-73.94672651;41.42472752;
Hallock Homestead;Suffolk;-72.59013131;40.98328074;
Trico Plant No. 1;Erie;-78.86930722;42.89576019;
Fourth Church of Christ, Scientist;New York;-73.9376832;40.85365031;
St. Paul's School;Nassau;-73.64966212;40.72651469;
Saint Bridget's Roman Catholic Church Complex;Ontario;-77.4329527;42.90104272;
United States Post Office-Scarsdale;Westchester;-73.80637936;40.99000658;
Weeping Beech Tree;Queens;-73.82484259;40.76347448;
Wiggins-Collamer House;Saratoga;-73.79154838;42.9947023;
Saint Mary's of the Mountain Church;Greene;-74.20018613;42.20429326;
Jennings-Marvin House;Tompkins;-76.29978359;42.49153688;
Your Home Library;Broome;-75.94924293;42.11323793;
Downtown Cohoes Historic District;Albany;-73.70044893;42.773439;
Drovers Inn and Rounds Family Residence;Broome;-76.05465345;42.08928892;
District School No. 11;Greene;-73.88027166;42.2308853;
St. Stephen's Chapel;Otsego;-75.24537159;42.49538536;
Ten Broeck, Benjamin, House;Ulster;-73.97029153;41.97606363;
Stone Hall;Tompkins;-76.47915799;42.44823941;
Sayer, Mary Van Duzer, House;Orange;-74.08648693;41.41133435;
Peebles (Peobles) Island;Albany;-73.68689811;42.78189158;
Margaret Reaney Memorial Library;Montgomery;-74.67681073;42.99683377;
Remp, Michael, House;Suffolk;-73.35295298;40.84643992;
Carnegie, Andrew, Mansion;New York;-73.95781793;40.78419841;
Point Chautauqua Historic District;Chautauqua;-79.4596876;42.2377124;
Central Naples Historic District;Ontario;-77.40245772;42.61728845;
Owasco Reformed Church;Cayuga;-76.46570254;42.8546113;
Church Park Historic District;Orange;-74.31976855;41.40293526;
Wallabout Industrial Historic District;Kings;-73.96669579;40.6967165;
Johnson House;Jefferson;-76.36638645;44.10595697;
Lion Factory;Rensselaer;-73.67376731;42.78105812;
Branch Historic District;Suffolk;-73.18322762;40.85680222;
Chase/Crowley/Keep House;Niagara;-78.6853615;43.16414234;
First Presbyterian Church of Newtown;Queens;-73.87708618;40.73558167;
United States Post Office-Norwich;Chenango;-75.52192997;42.53102712;
Thompson, Andrew, House;Orange;-74.33920102;41.56251232;
Old First Church;Suffolk;-73.41946018;40.87470589;
Fifth Street, Building at 94;Nassau;-73.63842328;40.72084205;
Stewart Park;Tompkins;-76.50538975;42.45772935;
North Guilford Cemetery;Chenango;-75.47530238;42.45252838;
Requa House;Columbia;-73.76744442;42.45873792;
Reformed Dutch Church of Prattsville;Greene;-74.43532659;42.3170044;
Hawley-Green Street Historic District;Onondaga;-76.14100651;43.05391469;
First Reformed Dutch Church of Bethlehem;Albany;-73.80244221;42.56531974;
Hankins Stone Arch Bridge;Sullivan;-75.09162804;41.81658828;
The Pink House;Allegany;-77.95049655;42.11687186;
Watkins Glen Grand Prix Road Course;Schuyler;-76.8892236;42.37151468;
Camp Wild Air;Franklin;-74.27444158;44.4089641;
Guilford Dudley Memorial;Dutchess;-73.91504351;41.7117821;
Rose, Robert H., House (DEMOLISHED);Broome;-75.91948116;42.0921251;
Balloon Farm;Herkimer;-75.07898722;43.04056559;
Smith, Obadiah, House;Suffolk;-73.22946381;40.89414146;
Sag Harbor Hills, Azurest, and Ninevah Subdivisions (SANS) Historic District;Suffolk;-72.2751995;40.99753334;
Wiggins-Rolph House;Suffolk;-73.40954132;40.87203817;
Waccabuc Historic District;Westchester;-73.59414384;41.28934994;
Levor, Gustav, House;Fulton;-74.34124948;43.05320788;
Masters Building;New York;-73.97106254;40.80043601;
Sparta First Presbyterian Church;Livingston;-77.76626722;42.66291907;
Slack Farmstead;Oswego;-76.18503396;43.45249814;
Dolgeville Universalist Church;Herkimer;-74.77422315;43.10006064;
Niagara Machine & Tool Works Factory;Erie;-78.83505076;42.9181271;
Shore Acres (DEMOLISHED);Madison;-75.86043984;42.93717215;
Van Vleck House;Ulster;-74.22194516;41.66844259;
Andre, Major John, Monument;Rockland;-73.95483304;41.0212927;
Wakley Mountain Fire Observation Station;Hamilton;-74.49573244;43.7349972;
New York Central Black Rock Freight House;Erie;-78.8974075;42.93212496;
Silk Street Bridge;Tioga;-76.19349138;42.21746227;
Leonard Street, Building at 85;New York;-74.00469566;40.71746555;
Rego Park Jewish Center;Queens;-73.85936149;40.72843528;
Eighth Avenue (14th Regiment) Armory;Kings;-73.98292644;40.66290879;
Samuel Hopkins House;Suffolk;-73.02082337;40.95868262;
Orator F. Woodward Cottage;Wyoming;-78.01969901;42.6986488;
St. Paul's Episcopal Church;Dutchess;-73.92185381;41.70658893;
Jordanville Holy Trinity Monastery;Herkimer;-74.93918793;42.92745077;
Schuyler, Philip, Mansion;Albany;-73.7592885;42.64133156;
Chandler, Peter, House;Oswego;-76.22882112;43.46013677;
Wait, F. W., House;Warren;-73.64306289;43.31656328;
Knickerbocker Hotel;New York;-73.98604224;40.75532338;
Seaman-Knapp House;Rockland;-74.05929746;41.18650192;
Mellenville Railroad Station;Columbia;-73.6677846;42.25318452;
Justice Court Building;Nassau;-73.62494107;40.86276285;
Riverside Cemetery;Broome;-76.05874862;42.09364484;
Crouse College, Syracuse University;Onondaga;-76.13693891;43.03845489;
Biltmore Theater;New York;-73.98674065;40.76037898;
Hilton Avenue, Building at 40;Nassau;-73.6376877;40.72112904;
The Sagamore Apartment and Shops;Niagara;-79.05984246;43.09181254;
Kelly, Colonel William, House;Erie;-78.87338687;42.91653523;
Fredella Avenue Historic District;Warren;-73.63929274;43.30930409;
Williamsbridge Oval Park;Bronx;-73.87738713;40.87763573;
State Street-Henry Street Historic District (Boundary Increase);Broome;-75.91193456;42.10257627;
WAVERTREE;New York;-74.00320295;40.70487048;
DeRidder Homestead;Washington;-73.56792674;43.09972065;
Pleasant Valley Grange Hall;Oneida;-75.43985348;42.91726369;
Main Street Historic District;Cortland;-76.09279062;42.59617633;
Dyckman, William, House;New York;-73.92286596;40.86746785;
North Main Street Historic District;Ontario;-77.28543827;42.89367528;
Riverside Drive-West 80th-81st Streets Historic District;New York;-73.98138622;40.78548952;
Jewish Center of Coney Island;Kings;-73.96711615;40.57976675;
South Village Historic District;New York;-74.00208548;40.72873825;
Columbus Monument;New York;-73.9818942;40.76807621;
Southwood Two-Teacher School;Onondaga;-76.10929393;42.99529584;
Hartwell, W. W., House & Dependencies;Clinton;-73.45900128;44.69626294;
Fire Fighter;Richmond;-74.07112734;40.64339646;
Hall of Fame Complex;Bronx;-73.91397902;40.85875123;
West 89th Street, Stables at 167, 169, 171;New York;-73.97271459;40.78948824;
Upper East Side Historic District;New York;-73.96581777;40.76991683;
Ruhle Road Lenticular Truss Bridge;Saratoga;-73.81676039;42.95849553;
821 Broadway;New York;-73.991342;40.73345553;
Land of Clover;Suffolk;-73.18655813;40.91338763;
Casino-Congress Park-Circular Street Historic District;Saratoga;-73.78398779;43.07752006;
Wellman Building;Chautauqua;-79.24269391;42.09581183;
Russell Town Hall;St. Lawrence;-75.15016828;44.4294634;
Onesquethaw Valley Historic District;Albany;-73.90308088;42.55523279;
St. Thomas Aquinas Roman Catholic Church Complex;Erie;-78.81505191;42.85096467;
Skene Memorial Library;Delaware;-74.52904441;42.15677333;
Pelhamdale;Westchester;-73.81501017;40.9009135;
Washington Avenue Corridor Historic District;Albany;-73.76714239;42.65871993;
St. Columba School;Schenectady;-73.936737;42.8050699;
Edward W. Stanley Recreation Center;Oneida;-75.37678238;43.05361483;
Van Wagenen Stone House and Farm Complex;Ulster;-74.18127059;41.80627645;
Union Chapel;Suffolk;-72.35697101;41.08485514;
United States Post Office-Johnson City;Broome;-75.95801618;42.11629191;
Veeder Farmhouse #1;Albany;-74.03164801;42.74342475;
McCready, Robert W. and Mary F., House;Rockland;-74.19298463;41.16432007;
Telluride House;Tompkins;-76.48701611;42.4457962;
Ward, Caleb T., Mansion;Richmond;-74.08126233;40.63243573;
Ames, Orson, House;Oswego;-76.235103;43.45944065;
Fiorentino Plaza;Kings;-73.89165125;40.67286611;
Phelps, Ezra T., Farm Complex;Wayne;-77.16447378;43.15466933;
Northbrook Lodge;Franklin;-74.23769806;44.44836482;
Dyckman Street Subway Station (IRT);New York;-73.92559467;40.86047153;
Fair Lawn;Putnam;-73.94308213;41.41527734;
Lyon Street School;Clinton;-73.45952187;44.6068634;
Sands Family Cemetery;Nassau;-73.72402021;40.85758296;
Middaugh Stone House and Dutch Barn;Ulster;-74.2291171;41.82115274;
Halfway Diner;Dutchess;-73.87416237;41.99670486;
Reilly's Store;Sullivan;-75.06234741;41.70866928;
Knox Headquarters (Ellison, John, House);Orange;-74.04799353;41.45378556;
Lescaze House;New York;-73.97084675;40.75447472;
Murray Street, House at No. 30;Livingston;-77.87544293;42.72308869;
Miller-Horton-Barben Farm;Monroe;-77.52634752;42.99297901;
Christ Episcopal Church;Ulster;-73.97161842;41.60041826;
Colvin, Addison B., House;Warren;-73.65204173;43.31506135;
National Company Building;Monroe;-77.60760077;43.15654947;
Kingsboro Historic District;Fulton;-74.33615363;43.06692323;
Indian Rock Schoolhouse;Dutchess;-73.54622839;41.86148146;
Control House on 72nd Street;New York;-73.98194078;40.77852848;
Travis House;Dutchess;-73.9221454;41.70090616;
Home of Franklin D. Roosevelt National Historic Site (Boundary Increase);Dutchess;-73.92521584;41.76645459;
